"Dominant_Topic","Percentage_Contribution","Topic_Keywords","Project_ID","Project_Title","Project_Status","Focus_Area","Sector","Subector","Region"
4,0.7968000174,"0.015*\"nachhaltig\" + 0.010*\"bevölkerung\" + 0.006*\"ressource\" + 0.006*\"natürlich\" + 0.006*\"investition\" + 0.006*\"leisten\" + 0.006*\"finanzierung\" + 0.006*\"schutz\" + 0.006*\"national\" + 0.005*\"lokal\"",36069,"Wasserressourcen-Management-Programm V","aktiv","Wasser und Abfall","140 - Wasser und Abwasser-/Abfallentsorgung","""14020 - Wasser-, Sanitärver. und Abwassermanagement""","Nordafrika/Naher Osten"
4,0.6050000191,"0.015*\"nachhaltig\" + 0.010*\"bevölkerung\" + 0.006*\"ressource\" + 0.006*\"natürlich\" + 0.006*\"investition\" + 0.006*\"leisten\" + 0.006*\"finanzierung\" + 0.006*\"schutz\" + 0.006*\"national\" + 0.005*\"lokal\"",36072,"Währungsrisikoabsicherungsfazilität für Erneuerbare Energien und Energieeffizienz in Afrika","aktiv","Wirtschaft und Finanzsektor","990 - Nicht zuordenbare Maßnahmen","99810 - Nicht spezifizierte Sektoren","Afrika Subsahara"
5,0.6786000133,"0.009*\"bevölkerung\" + 0.008*\"verbesserung\" + 0.006*\"leisten\" + 0.006*\"nachhaltig\" + 0.006*\"ländlich\" + 0.005*\"national\" + 0.005*\"energie\" + 0.005*\"unterstützen\" + 0.005*\"land\" + 0.005*\"öffentlich\"",36074,"Integriertes Sektorprogramm Bewässerung (JISA) - Rehabilitierung von Kanälen","aktiv","Ernährung und Landwirtschaft","""310 - Landwirtschaft, Forstwirtschaft und Fischereiwesen""","31140 - Landwirtschaftliche Wasserressourcen","Nordafrika/Naher Osten"
4,0.7005000114,"0.015*\"nachhaltig\" + 0.010*\"bevölkerung\" + 0.006*\"ressource\" + 0.006*\"natürlich\" + 0.006*\"investition\" + 0.006*\"leisten\" + 0.006*\"finanzierung\" + 0.006*\"schutz\" + 0.006*\"national\" + 0.005*\"lokal\"",36085,"Förderung zertifizierte Waldbewirtschaftung (VP)","aktiv","Umwelt und Klima","""310 - Landwirtschaft, Forstwirtschaft und Fischereiwesen""","31220 - Forstentwicklung","Afrika Subsahara"
4,0.9674999714,"0.015*\"nachhaltig\" + 0.010*\"bevölkerung\" + 0.006*\"ressource\" + 0.006*\"natürlich\" + 0.006*\"investition\" + 0.006*\"leisten\" + 0.006*\"finanzierung\" + 0.006*\"schutz\" + 0.006*\"national\" + 0.005*\"lokal\"",36088,"Effizienzsteigerung im Wassersektor / Modernisierung Kanal Medjerda - Cap Bon II","aktiv","Wasser und Abfall","140 - Wasser und Abwasser-/Abfallentsorgung","14040 - Flußgebietsentwicklung und -regulierung","Nordafrika/Naher Osten"
3,0.9912999868,"0.011*\"kind\" + 0.007*\"finanzierung\" + 0.007*\"verbesserung\" + 0.006*\"lokal\" + 0.006*\"zugang\" + 0.005*\"leisten\" + 0.005*\"komponente\" + 0.005*\"bevölkerung\" + 0.004*\"jugendlich\" + 0.004*\"sozial\"",36089,"Elektrifizierung ländlicher Regionen durch Erneuerbare Energien","aktiv","Energie","""230 - Energieerzeugung, -verteilung und -effizienz""","""23210 - Energieerzeugung, erneuerbare Quellen""","Afrika Subsahara"
10,0.8116999865,"0.019*\"flüchtling\" + 0.010*\"zugang\" + 0.009*\"gemeinde\" + 0.009*\"sozial\" + 0.008*\"bevölkerung\" + 0.007*\"syrisch\" + 0.007*\"verbesserung\" + 0.007*\"aufnehmend\" + 0.006*\"infrastruktur\" + 0.005*\"libanon\"",36094,"Krisenprogramm für Bildung und Kindergesundheit","abgeschlossen","Friedensentwicklung und Krisenprävention","110 - Bildung","11220 - Grundschulbildung","Nordafrika/Naher Osten"
5,0.4900000095,"0.009*\"bevölkerung\" + 0.008*\"verbesserung\" + 0.006*\"leisten\" + 0.006*\"nachhaltig\" + 0.006*\"ländlich\" + 0.005*\"national\" + 0.005*\"energie\" + 0.005*\"unterstützen\" + 0.005*\"land\" + 0.005*\"öffentlich\"",36096,"Europäisch-Palästinensischer Kreditgarantiefonds EPCGF IV","aktiv","Wirtschaft und Finanzsektor","240 - Finanzwesen","24030 - Finanzintermediäre des formellen Sektors","Nordafrika/Naher Osten"
4,0.9890000224,"0.015*\"nachhaltig\" + 0.010*\"bevölkerung\" + 0.006*\"ressource\" + 0.006*\"natürlich\" + 0.006*\"investition\" + 0.006*\"leisten\" + 0.006*\"finanzierung\" + 0.006*\"schutz\" + 0.006*\"national\" + 0.005*\"lokal\"",36102,"Energieeffizienzmaßnahmen und Annäherung an EU-Energieeffizienzstandards in Gebäuden","aktiv","Umwelt und Klima","""230 - Energieerzeugung, -verteilung und -effizienz""","23183 - Energieeffizienz (nachfrageseitig)","Europa/Kaukasus"
7,0.5062000155,"0.010*\"kkmu\" + 0.008*\"unterstützen\" + 0.007*\"unternehmen\" + 0.007*\"leisten\" + 0.006*\"nachhaltig\" + 0.005*\"finanzierung\" + 0.005*\"wirtschaftlich\" + 0.005*\"verbessern\" + 0.005*\"finanzieren\" + 0.005*\"bank\"",36109,"Gesundheitsprogramm Phase II","aktiv","Gesundheit","120 - Gesundheitswesen","12110 - Gesundheitspolitik und Verwaltung des Gesundheitsw","Afrika Subsahara"
3,0.7595999837,"0.011*\"kind\" + 0.007*\"finanzierung\" + 0.007*\"verbesserung\" + 0.006*\"lokal\" + 0.006*\"zugang\" + 0.005*\"leisten\" + 0.005*\"komponente\" + 0.005*\"bevölkerung\" + 0.004*\"jugendlich\" + 0.004*\"sozial\"",36110,"HIV-AIDS-Prävention in Zentralafrika V","aktiv","Gesundheit","130 - Bevölkerungspolitik/-programme u. repd. Gesundheit","13020 - Förderung reproduktiver Gesundheit","Afrika Subsahara"
5,0.831099987,"0.009*\"bevölkerung\" + 0.008*\"verbesserung\" + 0.006*\"leisten\" + 0.006*\"nachhaltig\" + 0.006*\"ländlich\" + 0.005*\"national\" + 0.005*\"energie\" + 0.005*\"unterstützen\" + 0.005*\"land\" + 0.005*\"öffentlich\"",36112,"Grüne Krankenhäuser","aktiv","Energie","120 - Gesundheitswesen","12191 - Medizinische Dienste","Nordafrika/Naher Osten"
3,0.3643000126,"0.011*\"kind\" + 0.007*\"finanzierung\" + 0.007*\"verbesserung\" + 0.006*\"lokal\" + 0.006*\"zugang\" + 0.005*\"leisten\" + 0.005*\"komponente\" + 0.005*\"bevölkerung\" + 0.004*\"jugendlich\" + 0.004*\"sozial\"",36116,"FZ-Wiederaufbau Nepal","aktiv","Sonstige","730 - Wiederaufbauhilfe u. Wiederherstellungsmassnah","73010 - Kurzfristiger Wiederaufbau","Asien/Ozeanien"
7,0.9715999961,"0.010*\"kkmu\" + 0.008*\"unterstützen\" + 0.007*\"unternehmen\" + 0.007*\"leisten\" + 0.006*\"nachhaltig\" + 0.005*\"finanzierung\" + 0.005*\"wirtschaftlich\" + 0.005*\"verbessern\" + 0.005*\"finanzieren\" + 0.005*\"bank\"",36121,"KKMU-Finanzierung II","aktiv","Wirtschaft und Finanzsektor","240 - Finanzwesen","24030 - Finanzintermediäre des formellen Sektors","Nordafrika/Naher Osten"
5,0.989199996,"0.009*\"bevölkerung\" + 0.008*\"verbesserung\" + 0.006*\"leisten\" + 0.006*\"nachhaltig\" + 0.006*\"ländlich\" + 0.005*\"national\" + 0.005*\"energie\" + 0.005*\"unterstützen\" + 0.005*\"land\" + 0.005*\"öffentlich\"",36123,"WAPP - Elektrifizierung und Netzverstärkung entlang 4-Länder Übertragungsleitung CLSG in Monrovia","aktiv","Energie","""230 - Energieerzeugung, -verteilung und -effizienz""","""23630 - Stromübertragung, -verteilung u. Speicher""","Afrika Subsahara"
9,0.4630999863,"0.005*\"finanzierung\" + 0.005*\"zugang\" + 0.004*\"privat\" + 0.004*\"entwicklung\" + 0.004*\"unternehmen\" + 0.004*\"ausbildung\" + 0.004*\"investition\" + 0.004*\"mef\" + 0.004*\"leisten\" + 0.004*\"land\"",36124,"Gesundheitssystemstärkung in Liberia","aktiv","Gesundheit","120 - Gesundheitswesen","12230 - Infrastruktur im Bereich Basisgesundheit","Afrika Subsahara"
5,0.8154000044,"0.009*\"bevölkerung\" + 0.008*\"verbesserung\" + 0.006*\"leisten\" + 0.006*\"nachhaltig\" + 0.006*\"ländlich\" + 0.005*\"national\" + 0.005*\"energie\" + 0.005*\"unterstützen\" + 0.005*\"land\" + 0.005*\"öffentlich\"",36125,"""Epidemiekontrolle und Gesundheitssystemstärkung, Phase II""","aktiv","Gesundheit","130 - Bevölkerungspolitik/-programme u. repd. Gesundheit","13030 - Familienplanung","Afrika Subsahara"
2,0.8385000229,"0.008*\"efse\" + 0.006*\"fonds\" + 0.005*\"treuhandfonds\" + 0.005*\"fond\" + 0.005*\"privat\" + 0.004*\"national\" + 0.004*\"region\" + 0.004*\"hoch\" + 0.003*\"entsprechend\" + 0.003*\"struktur\"",36132,"EU Regional Trust Fund für die Syrienkrise - Madad","abgeschlossen","Friedensentwicklung und Krisenprävention","150 - Staat und Zivilgesellschaft","""15220 - Zivile Friedensentwicklung, Krisenpräv. u. Kon""","Nordafrika/Naher Osten"
6,0.9916999936,"0.007*\"bevölkerung\" + 0.006*\"verbesserung\" + 0.005*\"distrikt\" + 0.005*\"lokal\" + 0.005*\"nachhaltig\" + 0.005*\"leisten\" + 0.004*\"umsetzung\" + 0.004*\"finanzieren\" + 0.004*\"unterstützen\" + 0.004*\"stärken\"",36135,"Bildungs-SWAp ESP-FASE X","abgeschlossen","Bildung","110 - Bildung","11220 - Grundschulbildung","Afrika Subsahara"
3,0.4460999966,"0.011*\"kind\" + 0.007*\"finanzierung\" + 0.007*\"verbesserung\" + 0.006*\"lokal\" + 0.006*\"zugang\" + 0.005*\"leisten\" + 0.005*\"komponente\" + 0.005*\"bevölkerung\" + 0.004*\"jugendlich\" + 0.004*\"sozial\"",36148,"Abwasserentsorgung Südwest VI","aktiv","Wasser und Abfall","140 - Wasser und Abwasser-/Abfallentsorgung","14022 - Sanitärversorgung und Abwassermanagement -g","Europa/Kaukasus"
4,0.9869999886,"0.015*\"nachhaltig\" + 0.010*\"bevölkerung\" + 0.006*\"ressource\" + 0.006*\"natürlich\" + 0.006*\"investition\" + 0.006*\"leisten\" + 0.006*\"finanzierung\" + 0.006*\"schutz\" + 0.006*\"national\" + 0.005*\"lokal\"",36151,"Abfallwirtschaftsprogramm II","aktiv","Wasser und Abfall","140 - Wasser und Abwasser-/Abfallentsorgung","14050 - Abfallwirtschaft und -entsorgung","Europa/Kaukasus"
4,0.8299999833,"0.015*\"nachhaltig\" + 0.010*\"bevölkerung\" + 0.006*\"ressource\" + 0.006*\"natürlich\" + 0.006*\"investition\" + 0.006*\"leisten\" + 0.006*\"finanzierung\" + 0.006*\"schutz\" + 0.006*\"national\" + 0.005*\"lokal\"",36156,"Dezentrale Entwicklung durch kommunale Infrastruktur (Busbahnhöfe und Märkte)","aktiv","Demokratie","150 - Staat und Zivilgesellschaft","15112 - Dezentral.u.Förd.Subnation.Gebietskörpersch","Afrika Subsahara"
5,0.5414000154,"0.009*\"bevölkerung\" + 0.008*\"verbesserung\" + 0.006*\"leisten\" + 0.006*\"nachhaltig\" + 0.006*\"ländlich\" + 0.005*\"national\" + 0.005*\"energie\" + 0.005*\"unterstützen\" + 0.005*\"land\" + 0.005*\"öffentlich\"",36159,"Städtische Wasser- und Sanitärversorgung Chipata","aktiv","Wasser und Abfall","140 - Wasser und Abwasser-/Abfallentsorgung","""14020 - Wasser-, Sanitärver. und Abwassermanagement""","Afrika Subsahara"
10,0.3986999989,"0.019*\"flüchtling\" + 0.010*\"zugang\" + 0.009*\"gemeinde\" + 0.009*\"sozial\" + 0.008*\"bevölkerung\" + 0.007*\"syrisch\" + 0.007*\"verbesserung\" + 0.007*\"aufnehmend\" + 0.006*\"infrastruktur\" + 0.005*\"libanon\"",36160,"Reduktion von Mangelernährung durch Verbesserung der Wasser- und Sanitärversorgung in ländlichen Gebieten in Sambia","aktiv","Wasser und Abfall","140 - Wasser und Abwasser-/Abfallentsorgung","""14020 - Wasser-, Sanitärver. und Abwassermanagement""","Afrika Subsahara"
7,0.6182000041,"0.010*\"kkmu\" + 0.008*\"unterstützen\" + 0.007*\"unternehmen\" + 0.007*\"leisten\" + 0.006*\"nachhaltig\" + 0.005*\"finanzierung\" + 0.005*\"wirtschaftlich\" + 0.005*\"verbessern\" + 0.005*\"finanzieren\" + 0.005*\"bank\"",36162,"Kreditlinie KKMU und Agrarfinanzierung","aktiv","Wirtschaft und Finanzsektor","240 - Finanzwesen","24030 - Finanzintermediäre des formellen Sektors","Afrika Subsahara"
7,0.826399982,"0.010*\"kkmu\" + 0.008*\"unterstützen\" + 0.007*\"unternehmen\" + 0.007*\"leisten\" + 0.006*\"nachhaltig\" + 0.005*\"finanzierung\" + 0.005*\"wirtschaftlich\" + 0.005*\"verbessern\" + 0.005*\"finanzieren\" + 0.005*\"bank\"",36170,"Ausbildungsfonds für Berufsbildung und Beschäftigung: MFC Kamza","aktiv","Wirtschaft und Finanzsektor","110 - Bildung","11330 - Berufliche Bildung","Europa/Kaukasus"
1,0.616599977,"0.012*\"stadt\" + 0.010*\"bevölkerung\" + 0.008*\"verbesserung\" + 0.008*\"finanzieren\" + 0.007*\"abwasserentsorgung\" + 0.006*\"krankenhaus\" + 0.006*\"kläranlage\" + 0.006*\"wasser\" + 0.005*\"national\" + 0.005*\"investition\"",36175,"Wasser/Abwasserentsorgungsprogramm für Gastgemeinden von Flüchtlingen (ISP 20)","aktiv","Wasser und Abfall","140 - Wasser und Abwasser-/Abfallentsorgung","""14030 - Trinkwasser, Sanitär u Abwasser-Grundl Vers""","Nordafrika/Naher Osten"
10,0.5073000193,"0.019*\"flüchtling\" + 0.010*\"zugang\" + 0.009*\"gemeinde\" + 0.009*\"sozial\" + 0.008*\"bevölkerung\" + 0.007*\"syrisch\" + 0.007*\"verbesserung\" + 0.007*\"aufnehmend\" + 0.006*\"infrastruktur\" + 0.005*\"libanon\"",36184,"Küstenstädte als nachhaltige Wirtschaftszentren","aktiv","Demokratie","430 - Andere multisektorale Maßnahmen","43030 - Stadtentwicklung und -verwaltung","Afrika Subsahara"
10,0.99150002,"0.019*\"flüchtling\" + 0.010*\"zugang\" + 0.009*\"gemeinde\" + 0.009*\"sozial\" + 0.008*\"bevölkerung\" + 0.007*\"syrisch\" + 0.007*\"verbesserung\" + 0.007*\"aufnehmend\" + 0.006*\"infrastruktur\" + 0.005*\"libanon\"",36188,"Modernisierung des Agrarsektors in Sambia (Investition)","aktiv","Wirtschaft und Finanzsektor","""310 - Landwirtschaft, Forstwirtschaft und Fischereiwesen""","31193 - Landwirtschaftliche Finanzdienste","Afrika Subsahara"
9,0.988499999,"0.005*\"finanzierung\" + 0.005*\"zugang\" + 0.004*\"privat\" + 0.004*\"entwicklung\" + 0.004*\"unternehmen\" + 0.004*\"ausbildung\" + 0.004*\"investition\" + 0.004*\"mef\" + 0.004*\"leisten\" + 0.004*\"land\"",36200,"MDLF VIII - Kommunalentwicklungsprogramm MDP III Zyklus 1","abgeschlossen","Demokratie","430 - Andere multisektorale Maßnahmen","43030 - Stadtentwicklung und -verwaltung","Nordafrika/Naher Osten"
10,0.9894999862,"0.019*\"flüchtling\" + 0.010*\"zugang\" + 0.009*\"gemeinde\" + 0.009*\"sozial\" + 0.008*\"bevölkerung\" + 0.007*\"syrisch\" + 0.007*\"verbesserung\" + 0.007*\"aufnehmend\" + 0.006*\"infrastruktur\" + 0.005*\"libanon\"",36203,"Verbesserung der landwirtschaftlichen Produktivität durch boden- und wasserkonservierende Maßnahmen (SEWOH) - VPT","aktiv","Ernährung und Landwirtschaft","""310 - Landwirtschaft, Forstwirtschaft und Fischereiwesen""","31120 - Landwirtschaftsentwicklung","Afrika Subsahara"
3,0.5583000183,"0.011*\"kind\" + 0.007*\"finanzierung\" + 0.007*\"verbesserung\" + 0.006*\"lokal\" + 0.006*\"zugang\" + 0.005*\"leisten\" + 0.005*\"komponente\" + 0.005*\"bevölkerung\" + 0.004*\"jugendlich\" + 0.004*\"sozial\"",36204,"Kraftwerke Erneuerbare Energie","aktiv","Energie","""230 - Energieerzeugung, -verteilung und -effizienz""","""23210 - Energieerzeugung, erneuerbare Quellen""","Asien/Ozeanien"
4,0.6193000078,"0.015*\"nachhaltig\" + 0.010*\"bevölkerung\" + 0.006*\"ressource\" + 0.006*\"natürlich\" + 0.006*\"investition\" + 0.006*\"leisten\" + 0.006*\"finanzierung\" + 0.006*\"schutz\" + 0.006*\"national\" + 0.005*\"lokal\"",36215,"Klimaanpassung im Himalaya - Zuschusskomponente","aktiv","Umwelt und Klima","410 - Umweltschutz allgemein","41010 - Umweltpolitik und -verwaltung","Asien/Ozeanien"
7,0.82099998,"0.010*\"kkmu\" + 0.008*\"unterstützen\" + 0.007*\"unternehmen\" + 0.007*\"leisten\" + 0.006*\"nachhaltig\" + 0.005*\"finanzierung\" + 0.005*\"wirtschaftlich\" + 0.005*\"verbessern\" + 0.005*\"finanzieren\" + 0.005*\"bank\"",36220,"""German Armenian Fund (GAF), Refinanzierungslinie Armenien (ZV)""","aktiv","Wirtschaft und Finanzsektor","240 - Finanzwesen","24030 - Finanzintermediäre des formellen Sektors","Europa/Kaukasus"
8,0.9937000275,"0.008*\"unterstützen\" + 0.007*\"umsetzung\" + 0.007*\"regierung\" + 0.006*\"national\" + 0.005*\"bevölkerung\" + 0.005*\"verbesserung\" + 0.005*\"kolumbianisch\" + 0.005*\"reform\" + 0.004*\"unterstützung\" + 0.004*\"leisten\"",36233,"Reformprogramm \"Unterstützung des Friedensprozesses Phase V\"","aktiv","Friedensentwicklung und Krisenprävention","150 - Staat und Zivilgesellschaft","""15220 - Zivile Friedensentwicklung, Krisenpräv. u. Kon""","Lateinamerika"
4,0.9894000292,"0.015*\"nachhaltig\" + 0.010*\"bevölkerung\" + 0.006*\"ressource\" + 0.006*\"natürlich\" + 0.006*\"investition\" + 0.006*\"leisten\" + 0.006*\"finanzierung\" + 0.006*\"schutz\" + 0.006*\"national\" + 0.005*\"lokal\"",36235,"Energieeffizienz im Übertragungsbereich (Modernisierung von Umspannstationen) II (Inv.)","aktiv","Energie","""230 - Energieerzeugung, -verteilung und -effizienz""","""23630 - Stromübertragung, -verteilung u. Speicher""","Europa/Kaukasus"
4,0.8252000213,"0.015*\"nachhaltig\" + 0.010*\"bevölkerung\" + 0.006*\"ressource\" + 0.006*\"natürlich\" + 0.006*\"investition\" + 0.006*\"leisten\" + 0.006*\"finanzierung\" + 0.006*\"schutz\" + 0.006*\"national\" + 0.005*\"lokal\"",36238,"Programm Dezentralisierung und Kommunalentwickung III (FDC III)","aktiv","Demokratie","150 - Staat und Zivilgesellschaft","15110 - Politik und Verwaltung im öffentlichen Sekt","Afrika Subsahara"
8,0.992200017,"0.008*\"unterstützen\" + 0.007*\"umsetzung\" + 0.007*\"regierung\" + 0.006*\"national\" + 0.005*\"bevölkerung\" + 0.005*\"verbesserung\" + 0.005*\"kolumbianisch\" + 0.005*\"reform\" + 0.004*\"unterstützung\" + 0.004*\"leisten\"",36242,"Unterstützung der Kommunalwahlen 2016","abgeschlossen","Demokratie","150 - Staat und Zivilgesellschaft","15151 - Wahlen","Afrika Subsahara"
7,0.6168000102,"0.010*\"kkmu\" + 0.008*\"unterstützen\" + 0.007*\"unternehmen\" + 0.007*\"leisten\" + 0.006*\"nachhaltig\" + 0.005*\"finanzierung\" + 0.005*\"wirtschaftlich\" + 0.005*\"verbessern\" + 0.005*\"finanzieren\" + 0.005*\"bank\"",36248,"Abwasserrecycling Changchun","abgeschlossen","Wasser und Abfall","140 - Wasser und Abwasser-/Abfallentsorgung","""14020 - Wasser-, Sanitärver. und Abwassermanagement""","Asien/Ozeanien"
6,0.9639000297,"0.007*\"bevölkerung\" + 0.006*\"verbesserung\" + 0.005*\"distrikt\" + 0.005*\"lokal\" + 0.005*\"nachhaltig\" + 0.005*\"leisten\" + 0.004*\"umsetzung\" + 0.004*\"finanzieren\" + 0.004*\"unterstützen\" + 0.004*\"stärken\"",36249,"Multisektorales Ernährungssicherungsprogramm Malawi","aktiv","Ernährung und Landwirtschaft","120 - Gesundheitswesen","12240 - Grundlegende Ernährung","Afrika Subsahara"
4,0.9919999838,"0.015*\"nachhaltig\" + 0.010*\"bevölkerung\" + 0.006*\"ressource\" + 0.006*\"natürlich\" + 0.006*\"investition\" + 0.006*\"leisten\" + 0.006*\"finanzierung\" + 0.006*\"schutz\" + 0.006*\"national\" + 0.005*\"lokal\"",36251,"Nachhaltige Finanzierung des nationalen Schutzgebietssystems in Peru II","aktiv","Umwelt und Klima","410 - Umweltschutz allgemein","41030 - Biodiversität","Lateinamerika"
7,0.6902999878,"0.010*\"kkmu\" + 0.008*\"unterstützen\" + 0.007*\"unternehmen\" + 0.007*\"leisten\" + 0.006*\"nachhaltig\" + 0.005*\"finanzierung\" + 0.005*\"wirtschaftlich\" + 0.005*\"verbessern\" + 0.005*\"finanzieren\" + 0.005*\"bank\"",36252,"Upgrading project of Yantai Taoziwan Waste Water Treatment Plant and Xinanhe WWTP","abgeschlossen","Wasser und Abfall","140 - Wasser und Abwasser-/Abfallentsorgung","""14020 - Wasser-, Sanitärver. und Abwassermanagement""","Asien/Ozeanien"
10,0.9846000075,"0.019*\"flüchtling\" + 0.010*\"zugang\" + 0.009*\"gemeinde\" + 0.009*\"sozial\" + 0.008*\"bevölkerung\" + 0.007*\"syrisch\" + 0.007*\"verbesserung\" + 0.007*\"aufnehmend\" + 0.006*\"infrastruktur\" + 0.005*\"libanon\"",36262,"Shandong Career Development College (SCDC)","abgeschlossen","Bildung","110 - Bildung","11330 - Berufliche Bildung","Asien/Ozeanien"
4,0.9178000093,"0.015*\"nachhaltig\" + 0.010*\"bevölkerung\" + 0.006*\"ressource\" + 0.006*\"natürlich\" + 0.006*\"investition\" + 0.006*\"leisten\" + 0.006*\"finanzierung\" + 0.006*\"schutz\" + 0.006*\"national\" + 0.005*\"lokal\"",36264,"Programm Wasserverlustreduktion II","aktiv","Wasser und Abfall","140 - Wasser und Abwasser-/Abfallentsorgung","14021 - Wasserversorgung - große Systeme","Lateinamerika"
10,0.6690999866,"0.019*\"flüchtling\" + 0.010*\"zugang\" + 0.009*\"gemeinde\" + 0.009*\"sozial\" + 0.008*\"bevölkerung\" + 0.007*\"syrisch\" + 0.007*\"verbesserung\" + 0.007*\"aufnehmend\" + 0.006*\"infrastruktur\" + 0.005*\"libanon\"",36266,"Chongqing University of Posts and Telecommunications","abgeschlossen","Bildung","110 - Bildung","11330 - Berufliche Bildung","Asien/Ozeanien"
7,0.9340999722,"0.010*\"kkmu\" + 0.008*\"unterstützen\" + 0.007*\"unternehmen\" + 0.007*\"leisten\" + 0.006*\"nachhaltig\" + 0.005*\"finanzierung\" + 0.005*\"wirtschaftlich\" + 0.005*\"verbessern\" + 0.005*\"finanzieren\" + 0.005*\"bank\"",36269,"Chennai Water Production and Demand Management Programme (Teil 1: Entsalzungsanlage)","aktiv","Regionale Konzentration","140 - Wasser und Abwasser-/Abfallentsorgung","14021 - Wasserversorgung - große Systeme","Asien/Ozeanien"
4,0.993900001,"0.015*\"nachhaltig\" + 0.010*\"bevölkerung\" + 0.006*\"ressource\" + 0.006*\"natürlich\" + 0.006*\"investition\" + 0.006*\"leisten\" + 0.006*\"finanzierung\" + 0.006*\"schutz\" + 0.006*\"national\" + 0.005*\"lokal\"",36295,"Abfallwirtschaftsprogramm II (Zuschuss)","aktiv","Wasser und Abfall","140 - Wasser und Abwasser-/Abfallentsorgung","14050 - Abfallwirtschaft und -entsorgung","Europa/Kaukasus"
3,0.4984000027,"0.011*\"kind\" + 0.007*\"finanzierung\" + 0.007*\"verbesserung\" + 0.006*\"lokal\" + 0.006*\"zugang\" + 0.005*\"leisten\" + 0.005*\"komponente\" + 0.005*\"bevölkerung\" + 0.004*\"jugendlich\" + 0.004*\"sozial\"",36328,"Metro Nagpur","aktiv","Regionale Konzentration","210 - Transport und Lagerhaltung","21030 - Schienenverkehrswesen","Asien/Ozeanien"
3,0.5045999885,"0.011*\"kind\" + 0.007*\"finanzierung\" + 0.007*\"verbesserung\" + 0.006*\"lokal\" + 0.006*\"zugang\" + 0.005*\"leisten\" + 0.005*\"komponente\" + 0.005*\"bevölkerung\" + 0.004*\"jugendlich\" + 0.004*\"sozial\"",36366,"Soziale Sicherung für Arme zur Verbesserung der Müttergesundheit und HIV-Prävention II","aktiv","Gesundheit","130 - Bevölkerungspolitik/-programme u. repd. Gesundheit","13020 - Förderung reproduktiver Gesundheit","Afrika Subsahara"
